OrderID,Date,ProductID,CustomerID,Region,SalesAmount,Quantity,Cost
6957,2025-12-18,P101,C571,North,108103,2,97285
6958,2024-03-03,P102,C689,East,59261,4,44454
6959,2024-04-16,P105,C306,South,28192,1,23669
6960,2025-03-21,P103,C693,South,100887,4,90548
6961,2024-11-04,P102,C568,West,58625,4,46531
6962,2024-05-06,P103,C421,East,98223,4,88226
6963,2024-04-29,P102,C223,West,46743,3,41072
6964,2024-11-15,P103,C453,North,50406,2,44865
6965,2024-11-10,P103,C236,North,25203,1,19346
6966,2025-10-05,P104,C202,West,25124,2,20041
6967,2025-11-01,P101,C461,East,163376,3,132205
6968,2024-03-14,P101,C342,South,111653,2,80732
6969,2024-04-14,P104,C461,North,12144,1,8806
6970,2024-10-25,P103,C206,East,74095,3,64552
6971,2024-12-11,P102,C412,North,60865,4,45547
6972,2024-07-31,P102,C533,North,28636,2,21113
6973,2024-06-22,P104,C211,West,24289,2,21029
6974,2025-07-03,P103,C454,South,26308,1,23344
6975,2024-06-02,P101,C282,West,111402,2,86708
6976,2025-09-03,P105,C236,West,150991,5,133077
6977,2024-04-18,P103,C685,East,76004,3,56260
6978,2024-11-26,P103,C311,South,124243,5,106913
6979,2025-11-20,P103,C674,South,98052,4,71147
6980,2025-08-06,P103,C692,West,98026,4,81913
6981,2025-01-29,P102,C367,East,59412,4,46847
6982,2025-07-17,P102,C594,North,73657,5,54995
6983,2024-04-17,P102,C356,South,16824,1,13144
6984,2024-03-08,P102,C657,North,74099,5,64663
6985,2024-05-30,P101,C345,East,220218,4,158196
6986,2024-08-11,P101,C325,West,111239,2,93788
6987,2025-05-02,P105,C277,South,151282,5,122679
6988,2025-07-19,P101,C585,South,108931,2,97006
6989,2024-03-28,P101,C539,South,53606,1,47698
6990,2024-07-16,P102,C265,East,43929,3,32217
6991,2024-05-05,P101,C255,North,109026,2,96394
6992,2024-10-18,P103,C238,North,75444,3,60026
6993,2025-07-30,P102,C258,South,14383,1,12273
6994,2025-10-03,P105,C463,North,149853,5,110821
6995,2025-04-05,P103,C453,North,76722,3,63144
6996,2024-01-02,P104,C425,East,13399,1,11325
6997,2025-01-10,P102,C407,South,28512,2,20017
6998,2024-06-10,P104,C227,West,58578,5,49250
6999,2024-10-29,P104,C331,North,59690,5,53654
7000,2024-03-17,P104,C458,North,59721,5,46008
7001,2025-09-23,P102,C211,East,75074,5,65733
7002,2024-09-28,P103,C478,South,26353,1,22419
7003,2025-06-03,P103,C305,East,100535,4,72430
7004,2025-10-19,P103,C565,South,50851,2,36018
7005,2025-03-11,P105,C311,East,121790,4,107052
7006,2025-12-04,P101,C590,West,220784,4,192960
7007,2025-03-23,P102,C421,North,76162,5,54772
7008,2024-11-18,P102,C397,South,30137,2,26018
7009,2025-12-17,P103,C434,West,123507,5,94499
7010,2025-06-08,P105,C297,North,118970,4,93497
7011,2024-11-10,P101,C244,North,163676,3,142505
7012,2024-06-14,P105,C403,South,149614,5,113774
7013,2025-07-16,P104,C241,West,59389,5,50567
7014,2024-08-06,P103,C624,North,123686,5,102335
7015,2024-08-14,P105,C562,North,91172,3,81634
7016,2025-03-14,P101,C673,South,53768,1,48061
7017,2024-11-08,P105,C542,East,30042,1,25536
7018,2024-11-07,P103,C463,East,76674,3,64374
7019,2025-05-06,P102,C601,South,73354,5,55614
7020,2024-08-22,P104,C594,North,37499,3,32014
7021,2024-09-19,P102,C462,North,30055,2,26875
7022,2024-02-01,P102,C357,East,14246,1,12244
7023,2025-07-12,P104,C270,South,25334,2,21229
7024,2025-06-04,P101,C676,West,56871,1,43912
7025,2024-07-16,P101,C651,East,276261,5,228849
7026,2024-02-14,P103,C548,West,75081,3,53828
7027,2024-10-18,P105,C698,North,89346,3,78821
7028,2025-02-03,P102,C390,West,61049,4,49327
7029,2025-07-28,P105,C527,West,149947,5,117411
7030,2025-12-05,P104,C451,North,23861,2,18282
7031,2025-02-05,P103,C354,South,73610,3,60844
7032,2025-08-08,P103,C219,East,124082,5,105530
7033,2024-05-21,P104,C379,West,10832,1,9136
7034,2025-01-09,P102,C370,South,58608,4,52709
7035,2024-09-27,P105,C484,South,151940,5,131009
7036,2025-10-02,P103,C596,West,74489,3,62702
7037,2025-02-03,P102,C208,North,14784,1,10856
7038,2025-05-09,P102,C371,East,58497,4,52156
7039,2025-04-05,P103,C537,North,99815,4,73418
7040,2025-07-29,P104,C643,East,13254,1,11698
7041,2025-05-18,P105,C666,South,89114,3,77418
7042,2025-11-28,P104,C559,East,35693,3,25519
7043,2025-09-20,P105,C676,East,89708,3,74339
7044,2025-02-03,P101,C604,South,218085,4,166340
7045,2024-01-28,P105,C231,East,88550,3,76561
7046,2025-12-23,P103,C266,North,50354,2,41191
7047,2025-04-20,P101,C244,West,164331,3,124189
7048,2025-04-12,P102,C306,East,44325,3,34504
7049,2025-01-03,P104,C503,East,47247,4,40310
7050,2024-08-29,P103,C290,North,76493,3,59411
7051,2024-08-23,P103,C485,West,125821,5,105843
7052,2025-01-21,P105,C555,South,58628,2,42418
7053,2024-02-07,P104,C577,North,37133,3,32050
7054,2024-05-09,P102,C586,West,59374,4,46629
7055,2024-07-02,P105,C487,South,119274,4,92576
7056,2024-05-29,P103,C436,West,73837,3,64014
7057,2025-11-09,P104,C618,South,11756,1,9234
7058,2025-09-16,P101,C231,West,218550,4,168791
7059,2024-10-02,P101,C330,South,221075,4,160675
7060,2024-10-29,P102,C535,East,31910,2,24414
7061,2024-02-17,P101,C374,North,219040,4,159723
7062,2025-06-29,P103,C519,South,76238,3,63665
7063,2025-04-02,P102,C229,East,60153,4,46010
7064,2025-01-05,P101,C284,North,275694,5,201152
7065,2024-03-22,P104,C276,North,12540,1,9743
7066,2025-06-29,P103,C689,West,24253,1,18433
7067,2025-12-22,P103,C677,East,48719,2,37032
7068,2024-01-07,P101,C371,South,56236,1,50595
7069,2024-04-11,P101,C215,West,221133,4,186182
7070,2025-12-10,P105,C694,West,151239,5,110053
7071,2024-03-22,P102,C409,South,31817,2,27863
7072,2025-07-30,P101,C649,East,220300,4,184081
7073,2025-07-18,P105,C275,North,29331,1,25036
7074,2024-11-21,P102,C391,South,58542,4,50430
7075,2025-10-16,P101,C620,North,221269,4,164889
7076,2024-08-30,P101,C350,North,275153,5,217119
7077,2025-03-28,P101,C600,North,221777,4,187397
7078,2025-09-30,P104,C508,West,35278,3,31083
7079,2025-02-24,P104,C622,West,11428,1,8454
7080,2025-04-11,P103,C582,South,124919,5,106696
7081,2024-09-24,P101,C262,West,53010,1,44095
7082,2024-01-06,P105,C395,North,151258,5,133978
7083,2025-10-19,P102,C319,East,29889,2,25577
7084,2024-03-19,P101,C571,East,276986,5,228734
7085,2024-11-13,P104,C442,South,60120,5,47940
7086,2025-01-19,P101,C593,South,53260,1,40407
7087,2024-02-18,P101,C243,South,220626,4,169487
7088,2025-11-15,P101,C323,South,163741,3,140728
7089,2024-12-20,P102,C281,West,44495,3,31248
7090,2025-11-08,P105,C284,North,121911,4,86339
7091,2024-12-17,P103,C585,South,125623,5,109089
7092,2024-06-11,P105,C410,North,150035,5,134254
7093,2025-02-01,P102,C473,South,14126,1,11761
7094,2024-01-31,P101,C231,East,53205,1,45678
7095,2025-03-13,P101,C266,South,221459,4,173657
7096,2024-09-14,P101,C201,East,218934,4,195375
7097,2024-11-26,P103,C391,East,73361,3,62749
7098,2024-02-29,P104,C437,East,59920,5,53248
7099,2025-03-28,P102,C217,South,46632,3,33269
7100,2024-10-19,P104,C449,East,24069,2,18760
7101,2024-06-12,P103,C360,North,100655,4,90161
7102,2024-08-16,P104,C333,North,25291,2,20490
7103,2025-07-31,P101,C652,West,54423,1,41581
7104,2025-01-27,P105,C263,South,151328,5,107892
7105,2025-01-20,P103,C536,North,26793,1,20063
7106,2024-04-03,P102,C281,East,30105,2,25970
7107,2024-10-23,P102,C623,East,31070,2,25063
7108,2025-03-12,P104,C353,North,24769,2,19798
7109,2024-08-20,P101,C521,East,55348,1,39254
7110,2025-10-09,P103,C359,North,51012,2,40370
7111,2024-07-04,P104,C668,East,59933,5,52360
7112,2025-04-18,P103,C432,North,124473,5,106364
7113,2025-04-12,P101,C417,East,221170,4,178289
7114,2025-12-03,P102,C551,West,31129,2,22806
7115,2024-08-10,P103,C211,North,26942,1,20827
7116,2024-03-23,P101,C394,South,163878,3,140115
7117,2024-07-17,P104,C649,South,47678,4,39089
7118,2024-01-10,P101,C698,East,109342,2,95718
7119,2024-04-23,P104,C421,South,36265,3,30721
7120,2025-12-11,P101,C413,North,110301,2,82900
7121,2024-08-19,P104,C244,West,11556,1,10151
7122,2024-03-01,P102,C423,East,29131,2,25988
7123,2024-01-18,P101,C495,East,108948,2,77083
7124,2024-08-29,P105,C440,North,151903,5,115442
7125,2024-03-23,P105,C385,South,149074,5,128230
7126,2024-07-21,P102,C519,North,28841,2,23443
7127,2024-09-29,P101,C339,North,108392,2,86726
7128,2025-12-17,P103,C477,East,126188,5,98984
7129,2024-03-06,P105,C324,East,148692,5,126636
7130,2024-04-22,P103,C422,West,24219,1,18774
7131,2024-09-14,P104,C459,West,61134,5,43551
7132,2025-02-11,P101,C630,West,57000,1,41741
7133,2025-06-07,P103,C439,South,126753,5,100509
7134,2024-03-16,P103,C335,East,51290,2,37638
7135,2024-10-28,P103,C417,West,126646,5,106346
7136,2025-10-12,P105,C361,East,90392,3,69428
7137,2024-04-17,P102,C479,West,61315,4,44598
7138,2024-06-07,P102,C663,East,30647,2,23081
7139,2025-02-06,P102,C203,North,15275,1,12624
7140,2024-11-17,P102,C646,East,75571,5,63160
7141,2024-06-08,P102,C671,North,58277,4,43709
7142,2025-10-03,P101,C593,East,273749,5,229571
7143,2025-01-24,P101,C627,West,108730,2,84202
7144,2024-11-27,P103,C236,East,74588,3,54919
7145,2024-08-18,P101,C368,East,110839,2,90893
7146,2025-02-10,P103,C345,South,23216,1,18927
7147,2024-12-21,P103,C494,East,50662,2,42371
7148,2025-04-15,P103,C316,North,73469,3,55631
7149,2025-09-27,P104,C615,North,24446,2,20994
7150,2025-10-27,P103,C240,North,25851,1,21214
7151,2024-09-18,P103,C211,South,23096,1,16907
7152,2025-11-22,P104,C676,North,12887,1,9369
7153,2024-02-16,P102,C321,South,31845,2,23179
7154,2024-03-18,P101,C539,North,54714,1,46796
7155,2024-12-21,P105,C689,West,58012,2,50266
7156,2024-07-01,P104,C209,East,11069,1,8751
7157,2025-02-25,P103,C325,North,48279,2,37755
7158,2024-02-06,P104,C667,East,58076,5,51357
7159,2024-01-10,P103,C487,East,123687,5,97608
7160,2024-06-14,P104,C597,North,23933,2,17713
7161,2025-08-18,P101,C401,North,274773,5,234616
7162,2024-12-22,P105,C217,East,59093,2,49260
7163,2024-08-04,P105,C563,North,29579,1,25980
7164,2025-01-15,P105,C275,East,149804,5,130683
7165,2025-11-26,P101,C696,West,275546,5,230472
7166,2024-12-23,P104,C241,East,11762,1,10332
7167,2025-01-21,P102,C628,East,31640,2,28248
7168,2024-09-28,P103,C315,North,23863,1,17129
7169,2024-06-29,P101,C390,South,274169,5,224756
7170,2024-08-01,P105,C612,East,120822,4,106756
7171,2024-02-02,P104,C600,North,11070,1,8248
7172,2024-07-13,P103,C520,East,24618,1,19665
7173,2024-11-16,P103,C285,North,123721,5,105627
7174,2025-03-01,P102,C446,South,59985,4,43651
7175,2024-02-10,P101,C596,North,165439,3,123727
7176,2025-07-12,P102,C439,South,74927,5,53009
7177,2025-08-02,P101,C460,West,276308,5,237474
7178,2024-10-24,P103,C356,North,123637,5,96684
7179,2024-06-27,P104,C349,West,24690,2,21560
7180,2025-12-22,P101,C636,North,163133,3,122558
7181,2025-10-28,P102,C425,East,28075,2,22349
7182,2024-04-21,P105,C432,South,29346,1,25076
7183,2025-10-26,P105,C234,South,148584,5,117008
7184,2024-09-18,P103,C633,South,73720,3,57943
7185,2025-10-04,P101,C569,North,111664,2,80577
7186,2024-06-26,P101,C310,North,163973,3,141957
7187,2024-04-22,P104,C415,South,35424,3,26549
7188,2024-02-20,P105,C300,South,151706,5,124233
7189,2025-09-14,P105,C504,North,31917,1,25027
7190,2024-12-21,P105,C444,South,59540,2,48822
7191,2025-07-30,P101,C540,South,275926,5,247193
7192,2024-10-11,P102,C233,South,30955,2,22034
7193,2025-08-25,P101,C474,South,219949,4,191443
7194,2024-04-16,P103,C495,North,73873,3,64125
7195,2025-09-27,P102,C584,West,75821,5,64320
7196,2024-09-22,P104,C649,West,58672,5,42834
7197,2025-03-27,P103,C304,East,123832,5,98636
7198,2025-09-07,P104,C402,North,23967,2,18701
7199,2025-11-05,P105,C496,South,89885,3,65766
7200,2025-09-11,P102,C255,West,29769,2,25260
7201,2025-07-20,P103,C659,North,76647,3,58578
7202,2024-04-05,P104,C284,East,10631,1,8350
7203,2025-07-27,P104,C416,North,59276,5,51174
7204,2024-05-28,P104,C531,South,35341,3,29970
7205,2025-12-18,P102,C470,North,75742,5,65240
7206,2024-03-31,P105,C262,East,118689,4,102308
7207,2025-01-16,P104,C475,West,61948,5,45031
7208,2025-02-08,P103,C568,South,49691,2,38173
7209,2024-07-05,P101,C527,North,108073,2,78139
7210,2025-08-29,P101,C647,West,109960,2,82701
7211,2025-10-03,P104,C400,West,10075,1,8176
7212,2024-01-24,P103,C271,South,123990,5,92138
7213,2024-02-29,P101,C256,East,54141,1,44118
7214,2025-10-18,P102,C395,East,73300,5,58087
7215,2025-10-19,P101,C397,East,53059,1,38450
7216,2025-07-11,P101,C603,East,274838,5,196643
7217,2025-12-26,P102,C529,West,74112,5,52952
7218,2025-07-12,P102,C591,West,43641,3,34257
7219,2024-11-30,P104,C261,West,11254,1,8236
7220,2024-02-27,P102,C222,North,29198,2,20614
7221,2025-04-01,P101,C426,North,275910,5,195429
7222,2025-03-29,P104,C478,South,37588,3,33204
7223,2024-12-13,P101,C400,West,166071,3,123519
7224,2025-10-08,P105,C320,West,120378,4,106748
7225,2025-09-12,P103,C534,South,76909,3,68898
7226,2025-03-30,P101,C290,West,109632,2,79011
7227,2025-06-15,P102,C346,South,74821,5,58686
7228,2024-09-15,P102,C449,East,28021,2,23385
7229,2024-06-16,P104,C627,South,22633,2,18850
7230,2025-02-22,P105,C615,East,88176,3,68326
7231,2024-06-09,P103,C653,West,24105,1,18321
7232,2025-12-08,P101,C545,West,165166,3,128315
7233,2025-10-20,P103,C662,East,49897,2,40461
7234,2024-10-06,P105,C421,South,150093,5,126310
7235,2025-07-03,P104,C538,North,35914,3,31794
7236,2024-05-09,P102,C319,West,58144,4,50594
7237,2024-07-07,P103,C251,West,73911,3,51976
7238,2024-05-11,P101,C293,West,219533,4,159475
7239,2024-03-11,P103,C206,East,51232,2,39511
7240,2024-12-31,P105,C382,North,151512,5,117786
7241,2025-01-18,P103,C585,South,76575,3,61701
7242,2024-01-03,P105,C211,East,88893,3,73425
7243,2024-12-03,P104,C514,South,61159,5,52068
7244,2025-03-22,P101,C319,East,53463,1,44482
7245,2024-08-28,P103,C237,South,126814,5,97411
7246,2024-03-02,P105,C328,South,90320,3,69705
7247,2024-08-30,P104,C335,South,48632,4,36905
7248,2024-11-27,P105,C614,North,60322,2,51863
7249,2024-10-01,P103,C308,South,50325,2,40153
7250,2024-06-30,P104,C452,West,47324,4,40392
7251,2025-03-28,P101,C632,South,56842,1,46025
7252,2024-06-27,P105,C393,North,118668,4,105631
7253,2024-07-10,P105,C502,North,89102,3,76846
7254,2024-01-22,P102,C345,South,59870,4,47864
7255,2025-02-08,P105,C296,West,90172,3,71744
7256,2024-10-17,P104,C311,East,59979,5,51317
7257,2024-10-19,P102,C424,North,16367,1,14306
7258,2024-07-28,P102,C506,East,76561,5,62805
7259,2024-12-04,P103,C410,West,101787,4,89843
7260,2024-02-18,P102,C520,South,15775,1,12655
7261,2025-05-15,P101,C420,East,219334,4,168700
7262,2025-10-10,P102,C569,North,16963,1,12179
7263,2025-02-06,P103,C264,South,123539,5,98616
7264,2024-06-25,P103,C343,East,50792,2,44909
7265,2025-10-23,P105,C695,North,91105,3,76331
7266,2025-05-18,P105,C258,North,60261,2,51543
7267,2024-10-06,P103,C370,South,100855,4,75174
7268,2025-06-12,P102,C672,East,31743,2,22965
7269,2025-10-23,P104,C669,South,37711,3,32224
7270,2025-08-20,P105,C529,North,88574,3,66518
7271,2024-10-15,P101,C243,East,166772,3,149290
7272,2024-09-30,P101,C426,South,220902,4,168787
7273,2025-04-06,P101,C589,South,221668,4,166306
7274,2025-08-07,P101,C648,North,274840,5,226847
7275,2024-12-12,P104,C240,North,60994,5,52213
7276,2024-01-14,P103,C582,South,126567,5,89405
7277,2025-01-31,P105,C430,East,118821,4,86313
7278,2024-05-02,P104,C587,North,35048,3,26033
7279,2024-11-28,P103,C682,West,73495,3,54637
7280,2025-02-18,P103,C632,East,76306,3,67968
7281,2024-12-22,P102,C458,North,74172,5,59596
7282,2025-03-06,P101,C421,South,218934,4,154765
7283,2024-12-07,P103,C444,East,75551,3,59054
7284,2025-06-29,P103,C256,North,101237,4,79297
7285,2024-10-30,P102,C291,North,61634,4,46829
7286,2025-12-09,P103,C574,East,100936,4,84748
7287,2024-11-25,P105,C530,West,31610,1,22128
7288,2025-09-04,P103,C242,South,50677,2,37509
7289,2025-05-19,P105,C508,North,31070,1,26155
7290,2025-05-28,P105,C418,West,118428,4,91695
7291,2025-10-19,P102,C274,West,75442,5,59804
7292,2024-03-01,P101,C212,East,219101,4,155527
7293,2025-12-27,P105,C284,South,149085,5,112266
7294,2024-01-31,P104,C612,East,58156,5,51477
7295,2025-02-24,P105,C427,West,88426,3,72522
7296,2025-09-22,P101,C667,South,219902,4,195706
7297,2024-04-25,P104,C584,East,11500,1,8282
7298,2024-03-18,P104,C619,North,59441,5,50260
7299,2025-05-08,P103,C320,East,73685,3,60227
7300,2024-11-26,P101,C418,South,108556,2,85711
7301,2025-08-20,P105,C362,East,119900,4,85593
7302,2025-12-30,P101,C566,West,276562,5,245389
7303,2025-08-04,P103,C352,South,75512,3,60416
7304,2024-05-21,P104,C495,West,59744,5,43429
7305,2025-02-25,P104,C614,West,13064,1,9963
7306,2025-09-21,P102,C235,West,43987,3,35655
7307,2024-08-09,P102,C682,West,30044,2,23734
7308,2024-11-02,P101,C508,West,109480,2,85998
7309,2025-03-27,P102,C697,South,15601,1,11621
7310,2025-10-19,P103,C331,South,98431,4,75861
7311,2025-09-07,P101,C494,West,273469,5,201993
7312,2025-12-28,P102,C314,East,73624,5,55994
7313,2025-09-02,P104,C516,South,46057,4,39101
7314,2025-11-20,P103,C374,North,26046,1,18927
7315,2025-02-25,P104,C629,East,48655,4,38479
7316,2024-08-01,P104,C669,South,48276,4,37593
7317,2024-07-25,P105,C517,East,88937,3,62552
7318,2025-02-08,P102,C201,North,29463,2,23981
7319,2025-07-30,P101,C296,West,166744,3,149676
7320,2025-11-21,P103,C234,East,51792,2,39991
7321,2024-04-10,P102,C397,East,44159,3,34011
7322,2025-03-07,P105,C329,South,59065,2,48507
7323,2024-06-18,P105,C458,East,59485,2,52608
7324,2024-06-11,P101,C549,East,109238,2,92834
7325,2024-11-10,P103,C684,West,100822,4,81491
7326,2024-10-14,P102,C486,North,29109,2,24373
7327,2024-10-21,P101,C589,West,111144,2,86573
7328,2025-09-08,P103,C478,East,25140,1,20290
7329,2025-07-15,P104,C311,North,61404,5,45190
7330,2025-08-21,P102,C393,South,44469,3,35759
7331,2025-08-10,P103,C298,South,23573,1,17856
7332,2024-09-25,P102,C552,South,16761,1,13361
7333,2024-02-14,P102,C613,North,58752,4,41491
7334,2025-10-13,P105,C351,North,149993,5,130463
7335,2024-03-14,P102,C538,East,31036,2,23023
7336,2025-11-02,P102,C647,West,43720,3,32425
7337,2024-04-06,P102,C235,South,76153,5,55302
7338,2024-10-05,P105,C321,West,151142,5,133716
7339,2025-10-24,P101,C620,West,219748,4,189307
7340,2024-09-17,P105,C443,East,151586,5,127073
7341,2024-11-22,P101,C550,West,55300,1,42127
7342,2025-01-16,P102,C671,West,28695,2,20849
7343,2024-04-29,P105,C475,East,28171,1,24012
7344,2025-01-31,P101,C230,South,218039,4,158631
7345,2024-07-25,P104,C325,West,24447,2,20519
7346,2025-12-14,P101,C445,West,218048,4,173264
7347,2025-03-05,P105,C476,East,149965,5,114523
7348,2025-11-07,P103,C218,South,123158,5,91441
7349,2024-07-20,P104,C317,East,35065,3,28183
7350,2025-04-10,P105,C253,East,118426,4,96821
7351,2025-08-08,P102,C611,South,28125,2,23722
7352,2025-01-31,P103,C336,East,99469,4,83842
7353,2024-07-14,P103,C319,East,51082,2,39337
7354,2025-03-06,P101,C536,West,219445,4,175759
7355,2025-10-01,P102,C439,South,31767,2,25338
7356,2024-01-05,P104,C414,West,59075,5,47571
7357,2024-01-04,P101,C476,West,109345,2,97430
7358,2025-10-06,P103,C517,South,23681,1,16648
7359,2024-08-21,P103,C548,West,101865,4,89615
7360,2024-01-02,P104,C480,East,59009,5,51524
7361,2025-08-05,P102,C328,South,28163,2,22519
7362,2024-06-27,P104,C292,North,12710,1,9153
7363,2024-04-20,P103,C268,West,75411,3,67403
7364,2025-12-03,P102,C309,East,61860,4,48847
7365,2025-08-16,P103,C540,West,24573,1,21382
7366,2024-05-23,P104,C541,West,47550,4,42308
7367,2025-06-03,P103,C426,North,25387,1,20687
7368,2025-06-19,P104,C516,South,34347,3,28679
7369,2025-01-27,P105,C412,East,119339,4,85425
7370,2024-11-07,P105,C580,West,30952,1,27772
7371,2024-11-11,P102,C346,West,15192,1,11935
7372,2025-09-15,P104,C454,East,47515,4,40649
7373,2025-07-01,P104,C430,North,47069,4,35545
7374,2025-01-03,P102,C270,West,58699,4,48544
7375,2025-02-16,P105,C409,North,31863,1,28642
7376,2025-07-11,P102,C319,North,59878,4,45082
7377,2025-06-24,P102,C506,East,59826,4,51277
7378,2024-01-27,P101,C209,North,110308,2,78602
7379,2024-09-24,P102,C366,South,60919,4,51607
7380,2025-06-19,P103,C488,West,99899,4,89533
7381,2024-04-25,P103,C415,North,126992,5,106886
7382,2025-12-18,P103,C211,West,50238,2,38618
7383,2025-08-04,P102,C212,North,76393,5,58008
7384,2024-08-23,P104,C416,North,13066,1,9181
7385,2024-07-23,P101,C626,North,164276,3,145572
7386,2025-01-29,P102,C439,West,29660,2,24610
7387,2025-04-06,P104,C479,South,23874,2,16850
7388,2024-09-04,P105,C484,North,150895,5,128740
7389,2025-07-03,P102,C589,West,16947,1,13758
7390,2025-08-17,P101,C481,South,53327,1,40286
7391,2024-01-11,P102,C508,South,59958,4,45244
7392,2024-10-20,P104,C211,East,48622,4,35343
7393,2024-06-08,P102,C337,East,28129,2,21926
7394,2024-11-30,P103,C534,West,51727,2,43221
7395,2024-05-02,P102,C406,South,46119,3,35558
7396,2024-12-06,P101,C563,West,164345,3,134574
7397,2024-11-04,P102,C220,North,59541,4,47475
7398,2024-04-09,P105,C373,East,90356,3,70261
